Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-m3e1,branch-sizd,branch-yuxs,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Left Arm,Spreadsheet: Right Arm,Spreadsheet: Left SR,Spreadsheet: Right SR,Spreadsheet: Left Payoff,Spreadsheet: Right Payoff,Spreadsheet: Condition,Spreadsheet: randomise_trials,Spreadsheet: block_flag,Spreadsheet: Win,Spreadsheet: Left Payoff Text,Spreadsheet: Right Payoff Text,Spreadsheet: Win Text,Manipulation: Spreadsheet,Store: greenBox.png,Store: blueBox.png,Store: points
29,1720554690106,09/07/2024 19:51:30,1720558290106,1,09/07/2024 21:51:30,172913,29,task-c2ir,,38853858,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,2-Armed Bandit (rehearsal),5,E,Consent,eligible,Spreadsheet1,Spreadsheet1,8,Trial,Feedback Left,n9r2n7,3,timedOut,,3998.39999999851,3997.699999999997,3998.39999999851,3998.39999999851,3997.699999999997,3998.39999999851,1,3998.39999999851,0,0,,Time Limit,screen,0,screen,Trial,blueBox.png,greenBox.png,**S**,**R**,-4,-3,Lose S = R,1,1,0,# You **lost 4** points,# You **lost 3** point,# Losing,,,,
30,1720554699916,09/07/2024 19:51:39,1720558299916,1,09/07/2024 21:51:39,172913,29,task-c2ir,,38853858,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,2-Armed Bandit (rehearsal),5,E,Consent,eligible,Spreadsheet1,Spreadsheet1,1,rR Winning,Screen 1,qjquks,1,continue,,9810.599999997023,9807.5,9810.599999997023,9810.599999997023,9807.5,9810.599999997023,1,9810.599999997023,0,0,,Click To Continue,Continue Button,2,object-206,rR Winning,,,,,,,,,,,,,,,,,
31,1720554700901,09/07/2024 19:51:40,1720558300901,1,09/07/2024 21:51:40,172913,29,task-c2ir,,38853858,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,2-Armed Bandit (rehearsal),5,E,Consent,eligible,Spreadsheet1,Spreadsheet1,9,Trial,Fixation,gnptrq,1,continue,,987.4000000000087,987.4000000000087,987.4000000000087,987.4000000000087,987.4000000000087,987.4000000000087,1,987.4000000000087,0,0,,Fixation Timing,Fixation,1,object-7,Trial,greenBox.png,blueBox.png,**R**,**r**,5,4,Win r = R,16,16,1,# You **won 5** points,# You **won 4** points,# Winning,,,,
32,1720554702396,09/07/2024 19:51:42,1720558302396,1,09/07/2024 21:51:42,172913,29,task-c2ir,,38853858,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,2-Armed Bandit (rehearsal),5,E,Consent,eligible,Spreadsheet1,Spreadsheet1,9,Trial,Bandits,91qg1k,2,response,blueBox.png,1495.499999997759,1490.199999999997,1495.499999997759,1495.499999997759,1490.199999999997,1495.499999997759,1,1495.499999997759,0,0,,Click Response,Right SR,4,object-20,Trial,greenBox.png,blueBox.png,**R**,**r**,5,4,Win r = R,16,16,1,# You **won 5** points,# You **won 4** points,# Winning,,,,
33,1720554706389,09/07/2024 19:51:46,1720558306389,1,09/07/2024 21:51:46,172913,29,task-c2ir,,38853858,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,2-Armed Bandit (rehearsal),5,E,Consent,eligible,Spreadsheet1,Spreadsheet1,9,Trial,Feedback Right,g47dtj,3,timedOut,,3998.699999999997,3997.699999999997,3998.699999999997,3998.699999999997,3997.699999999997,3998.699999999997,1,3998.699999999997,0,0,,Time Limit,screen,0,screen,Trial,greenBox.png,blueBox.png,**R**,**r**,5,4,Win r = R,16,16,1,# You **won 5** points,# You **won 4** points,# Winning,,,,
34,1720554707376,09/07/2024 19:51:47,1720558307376,1,09/07/2024 21:51:47,172913,29,task-c2ir,,38853858,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,2-Armed Bandit (rehearsal),5,E,Consent,eligible,Spreadsheet1,Spreadsheet1,10,Trial,Fixation,gnptrq,1,continue,,987.6999999999971,987.6999999999971,987.6999999999971,987.6999999999971,987.6999999999971,987.6999999999971,1,987.6999999999971,0,0,,Fixation Timing,Fixation,1,object-7,Trial,greenBox.png,blueBox.png,**R**,**r**,3,4,Win r = R,16,16,1,# You **won 3** points,# You **won 4** point,# Winning,,,,
35,1720554708073,09/07/2024 19:51:48,1720558308073,1,09/07/2024 21:51:48,172913,29,task-c2ir,,38853858,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,2-Armed Bandit (rehearsal),5,E,Consent,eligible,Spreadsheet1,Spreadsheet1,10,Trial,Bandits,91qg1k,2,response,blueBox.png,696.6999999985128,690.6000000000058,696.6999999985128,696.6999999985128,690.6000000000058,696.6999999985128,1,696.6999999985128,0,0,,Click Response,Right SR,4,object-20,Trial,greenBox.png,blueBox.png,**R**,**r**,3,4,Win r = R,16,16,1,# You **won 3** points,# You **won 4** point,# Winning,,,,
36,1720554712064,09/07/2024 19:51:52,1720558312064,1,09/07/2024 21:51:52,172913,29,task-c2ir,,38853858,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,2-Armed Bandit (rehearsal),5,E,Consent,eligible,Spreadsheet1,Spreadsheet1,10,Trial,Feedback Right,g47dtj,3,timedOut,,3998.399999999252,3997.800000000003,3998.399999999252,3998.399999999252,3997.800000000003,3998.399999999252,1,3998.399999999252,0,0,,Time Limit,screen,0,screen,Trial,greenBox.png,blueBox.png,**R**,**r**,3,4,Win r = R,16,16,1,# You **won 3** points,# You **won 4** point,# Winning,,,,
37,1720554713052,09/07/2024 19:51:53,1720558313052,1,09/07/2024 21:51:53,172913,29,task-c2ir,,38853858,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,2-Armed Bandit (rehearsal),5,E,Consent,eligible,Spreadsheet1,Spreadsheet1,11,Trial,Fixation,gnptrq,1,continue,,987.5999999999913,987.5999999999913,987.5999999999913,987.5999999999913,987.5999999999913,987.5999999999913,1,987.5999999999913,0,0,,Fixation Timing,Fixation,1,object-7,Trial,greenBox.png,blueBox.png,**R**,**r**,1,3,Win r = R,16,16,1,# You **won 1** point,# You **won 3** point,# Winning,,,,
38,1720554713660,09/07/2024 19:51:53,1720558313660,1,09/07/2024 21:51:53,172913,29,task-c2ir,,38853858,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,2-Armed Bandit (rehearsal),5,E,Consent,eligible,Spreadsheet1,Spreadsheet1,11,Trial,Bandits,91qg1k,2,response,greenBox.png,607.9999999992579,605.8000000000029,607.9999999992579,607.9999999992579,605.8000000000029,607.9999999992579,1,607.9999999992579,0,0,,Click Response,Left SR,3,object-19,Trial,greenBox.png,blueBox.png,**R**,**r**,1,3,Win r = R,16,16,1,# You **won 1** point,# You **won 3** point,# Winning,,,,
39,1720554717656,09/07/2024 19:51:57,1720558317656,1,09/07/2024 21:51:57,172913,29,task-c2ir,,38853858,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,2-Armed Bandit (rehearsal),5,E,Consent,eligible,Spreadsheet1,Spreadsheet1,11,Trial,Feedback Left,n9r2n7,3,timedOut,,3998.199999999255,3998,3998.199999999255,3998.199999999255,3998,3998.199999999255,1,3998.199999999255,0,0,,Time Limit,screen,0,screen,Trial,greenBox.png,blueBox.png,**R**,**r**,1,3,Win r = R,16,16,1,# You **won 1** point,# You **won 3** point,# Winning,,,,
40,1720554718643,09/07/2024 19:51:58,1720558318643,1,09/07/2024 21:51:58,172913,29,task-c2ir,,38853858,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,2-Armed Bandit (rehearsal),5,E,Consent,eligible,Spreadsheet1,Spreadsheet1,12,Trial,Fixation,gnptrq,1,continue,,987.3000000000029,987.3000000000029,987.3000000000029,987.3000000000029,987.3000000000029,987.3000000000029,1,987.3000000000029,0,0,,Fixation Timing,Fixation,1,object-7,Trial,greenBox.png,blueBox.png,**R**,**r**,7,5,Win r = R,16,16,1,# You **won 7** points,# You **won 5** points,# Winning,,,,
41,1720554719518,09/07/2024 19:51:59,1720558319518,1,09/07/2024 21:51:59,172913,29,task-c2ir,,38853858,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,2-Armed Bandit (rehearsal),5,E,Consent,eligible,Spreadsheet1,Spreadsheet1,12,Trial,Bandits,91qg1k,2,response,greenBox.png,874.7999999977619,872.3000000000029,874.7999999977619,874.7999999977619,872.3000000000029,874.7999999977619,1,874.7999999977619,0,0,,Click Response,Left SR,3,object-19,Trial,greenBox.png,blueBox.png,**R**,**r**,7,5,Win r = R,16,16,1,# You **won 7** points,# You **won 5** points,# Winning,,,,
42,1720554723513,09/07/2024 19:52:03,1720558323513,1,09/07/2024 21:52:03,172913,29,task-c2ir,,38853858,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,2-Armed Bandit (rehearsal),5,E,Consent,eligible,Spreadsheet1,Spreadsheet1,12,Trial,Feedback Left,n9r2n7,3,timedOut,,3997.899999999994,3997.699999999997,3997.899999999994,3997.899999999994,3997.699999999997,3997.899999999994,1,3997.899999999994,0,0,,Time Limit,screen,0,screen,Trial,greenBox.png,blueBox.png,**R**,**r**,7,5,Win r = R,16,16,1,# You **won 7** points,# You **won 5** points,# Winning,,,,
43,1720554727498,09/07/2024 19:52:07,1720558327498,1,09/07/2024 21:52:07,172913,29,task-c2ir,,38853858,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,2-Armed Bandit (rehearsal),5,E,Consent,eligible,Spreadsheet1,Spreadsheet1,1,rR Losing,Screen 1,w7og9r,1,continue,,3984.999999997017,3980.0999999999913,3984.999999997017,3984.999999997017,3980.0999999999913,3984.999999997017,1,3984.999999997017,0,0,,Click To Continue,Continue Button,2,object-202,rR Losing,,,,,,,,,,,,,,,,,
44,1720554728481,09/07/2024 19:52:08,1720558328481,1,09/07/2024 21:52:08,172913,29,task-c2ir,,38853858,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,2-Armed Bandit (rehearsal),5,E,Consent,eligible,Spreadsheet1,Spreadsheet1,13,Trial,Fixation,gnptrq,1,continue,,987.3999999999942,987.3999999999942,987.3999999999942,987.3999999999942,987.3999999999942,987.3999999999942,1,987.3999999999942,0,0,,Fixation Timing,Fixation,1,object-7,Trial,blueBox.png,greenBox.png,**r**,**R**,-4,-7,Lose r = R,11,11,0,# You **lost 4** points,# You **lost 7** points,# Losing,,,,
45,1720554729510,09/07/2024 19:52:09,1720558329510,1,09/07/2024 21:52:09,172913,29,task-c2ir,,38853858,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,2-Armed Bandit (rehearsal),5,E,Consent,eligible,Spreadsheet1,Spreadsheet1,13,Trial,Bandits,91qg1k,2,response,blueBox.png,1029.2000000000116,1023.8000000000175,1029.2000000000116,1029.2000000000116,1023.8000000000175,1029.2000000000116,1,1029.2000000000116,0,0,,Click Response,Left Arm,1,object-17,Trial,blueBox.png,greenBox.png,**r**,**R**,-4,-7,Lose r = R,11,11,0,# You **lost 4** points,# You **lost 7** points,# Losing,,,,
46,1720554733502,09/07/2024 19:52:13,1720558333502,1,09/07/2024 21:52:13,172913,29,task-c2ir,,38853858,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,2-Armed Bandit (rehearsal),5,E,Consent,eligible,Spreadsheet1,Spreadsheet1,13,Trial,Feedback Left,n9r2n7,3,timedOut,,3998.199999997014,3997.6999999999825,3998.199999997014,3998.199999997014,3997.6999999999825,3998.199999997014,1,3998.199999997014,0,0,,Time Limit,screen,0,screen,Trial,blueBox.png,greenBox.png,**r**,**R**,-4,-7,Lose r = R,11,11,0,# You **lost 4** points,# You **lost 7** points,# Losing,,,,
47,1720554734490,09/07/2024 19:52:14,1720558334490,1,09/07/2024 21:52:14,172913,29,task-c2ir,,38853858,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,2-Armed Bandit (rehearsal),5,E,Consent,eligible,Spreadsheet1,Spreadsheet1,14,Trial,Fixation,gnptrq,1,continue,,987.7000000000116,987.7000000000116,987.7000000000116,987.7000000000116,987.7000000000116,987.7000000000116,1,987.7000000000116,0,0,,Fixation Timing,Fixation,1,object-7,Trial,blueBox.png,greenBox.png,**r**,**R**,-5,-1,Lose r = R,11,11,0,# You **lost 5** points,# You **lost 1** point,# Losing,,,,
48,1720554734938,09/07/2024 19:52:14,1720558334938,1,09/07/2024 21:52:14,172913,29,task-c2ir,,38853858,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,2-Armed Bandit (rehearsal),5,E,Consent,eligible,Spreadsheet1,Spreadsheet1,14,Trial,Bandits,91qg1k,2,response,greenBox.png,448.0999999977648,442.20000000001164,448.0999999977648,448.0999999977648,442.20000000001164,448.0999999977648,1,448.0999999977648,0,0,,Click Response,Right SR,4,object-20,Trial,blueBox.png,greenBox.png,**r**,**R**,-5,-1,Lose r = R,11,11,0,# You **lost 5** points,# You **lost 1** point,# Losing,,,,
49,1720554738930,09/07/2024 19:52:18,1720558338930,1,09/07/2024 21:52:18,172913,29,task-c2ir,,38853858,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,2-Armed Bandit (rehearsal),5,E,Consent,eligible,Spreadsheet1,Spreadsheet1,14,Trial,Feedback Right,g47dtj,3,timedOut,,3998.2999999999884,3997.6999999999825,3998.2999999999884,3998.2999999999884,3997.6999999999825,3998.2999999999884,1,3998.2999999999884,0,0,,Time Limit,screen,0,screen,Trial,blueBox.png,greenBox.png,**r**,**R**,-5,-1,Lose r = R,11,11,0,# You **lost 5** points,# You **lost 1** point,# Losing,,,,
50,1720554739918,09/07/2024 19:52:19,1720558339918,1,09/07/2024 21:52:19,172913,29,task-c2ir,,38853858,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,2-Armed Bandit (rehearsal),5,E,Consent,eligible,Spreadsheet1,Spreadsheet1,15,Trial,Fixation,gnptrq,1,continue,,987.7000000000116,987.7000000000116,987.7000000000116,987.7000000000116,987.7000000000116,987.7000000000116,1,987.7000000000116,0,0,,Fixation Timing,Fixation,1,object-7,Trial,blueBox.png,greenBox.png,**r**,**R**,-3,-5,Lose r = R,11,11,0,# You **lost 3** points,# You **lost 5** points,# Losing,,,,
51,1720554740510,09/07/2024 19:52:20,1720558340510,1,09/07/2024 21:52:20,172913,29,task-c2ir,,38853858,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,2-Armed Bandit (rehearsal),5,E,Consent,eligible,Spreadsheet1,Spreadsheet1,15,Trial,Bandits,91qg1k,2,response,blueBox.png,592.5999999992491,587.6000000000058,592.5999999992491,592.5999999992491,587.6000000000058,592.5999999992491,1,592.5999999992491,0,0,,Click Response,Left Arm,1,object-17,Trial,blueBox.png,greenBox.png,**r**,**R**,-3,-5,Lose r = R,11,11,0,# You **lost 3** points,# You **lost 5** points,# Losing,,,,
52,1720554744503,09/07/2024 19:52:24,1720558344503,1,09/07/2024 21:52:24,172913,29,task-c2ir,,38853858,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,2-Armed Bandit (rehearsal),5,E,Consent,eligible,Spreadsheet1,Spreadsheet1,15,Trial,Feedback Left,n9r2n7,3,timedOut,,3998.4999999992433,3997.6999999999825,3998.4999999992433,3998.4999999992433,3997.6999999999825,3998.4999999992433,1,3998.4999999992433,0,0,,Time Limit,screen,0,screen,Trial,blueBox.png,greenBox.png,**r**,**R**,-3,-5,Lose r = R,11,11,0,# You **lost 3** points,# You **lost 5** points,# Losing,,,,
53,1720554745490,09/07/2024 19:52:25,1720558345490,1,09/07/2024 21:52:25,172913,29,task-c2ir,,38853858,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,2-Armed Bandit (rehearsal),5,E,Consent,eligible,Spreadsheet1,Spreadsheet1,16,Trial,Fixation,gnptrq,1,continue,,987.7000000000116,987.7000000000116,987.7000000000116,987.7000000000116,987.7000000000116,987.7000000000116,1,987.7000000000116,0,0,,Fixation Timing,Fixation,1,object-7,Trial,blueBox.png,greenBox.png,**r**,**R**,-4,-3,Lose r = R,11,11,0,# You **lost 4** points,# You **lost 3** point,# Losing,,,,
54,1720554746539,09/07/2024 19:52:26,1720558346539,1,09/07/2024 21:52:26,172913,29,task-c2ir,,38853858,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,2-Armed Bandit (rehearsal),5,E,Consent,eligible,Spreadsheet1,Spreadsheet1,16,Trial,Bandits,91qg1k,2,response,blueBox.png,1048.799999998504,1048,1048.799999998504,1048.799999998504,1048,1048.799999998504,1,1048.799999998504,0,0,,Click Response,Left SR,3,object-19,Trial,blueBox.png,greenBox.png,**r**,**R**,-4,-3,Lose r = R,11,11,0,# You **lost 4** points,# You **lost 3** point,# Losing,,,,
55,1720554750536,09/07/2024 19:52:30,1720558350536,1,09/07/2024 21:52:30,172913,29,task-c2ir,,38853858,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,2-Armed Bandit (rehearsal),5,E,Consent,eligible,Spreadsheet1,Spreadsheet1,16,Trial,Feedback Left,n9r2n7,3,timedOut,,3997.899999999994,3997.600000000006,3997.899999999994,3997.899999999994,3997.600000000006,3997.899999999994,1,3997.899999999994,0,0,,Time Limit,screen,0,screen,Trial,blueBox.png,greenBox.png,**r**,**R**,-4,-3,Lose r = R,11,11,0,# You **lost 4** points,# You **lost 3** point,# Losing,,,,
56,1720554752440,09/07/2024 19:52:32,1720558352440,1,09/07/2024 21:52:32,172913,29,task-c2ir,,38853858,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,2-Armed Bandit (rehearsal),5,E,Consent,eligible,Spreadsheet1,Spreadsheet1,1,End,End,ocbz4x,1,continue,,1904.1999999984982,1902.5,1904.1999999984982,1904.1999999984982,1902.5,1904.1999999984982,1,1904.1999999984982,0,0,,Click To Continue,Continue Button,2,object-64,End,,,,,,,,,,,,,,,,,
57,1720554752442,09/07/2024 19:52:32,1720558352442,1,09/07/2024 21:52:32,172913,29,task-c2ir,,38853858,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,2-Armed Bandit (rehearsal),5,E,Consent,eligible,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1720554656533,09/07/2024 19:50:56,1720558256533,1,09/07/2024 21:50:56,172913,29,task-c2ir,,38853886,BLIND,11398332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,2560x1440,2048x1050,,,0,2-Armed Bandit (rehearsal),5,A,Consent,eligible,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1720554672180,09/07/2024 19:51:12,1720558272180,1,09/07/2024 21:51:12,172913,29,task-c2ir,,38853886,BLIND,11398332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,2560x1440,2048x1050,,,0,2-Armed Bandit (rehearsal),5,A,Consent,eligible,Spreadsheet1,Spreadsheet1,1,Instructions,Instructions 1,so2kpt,1,continue,,15649.210000000003,15643.310000000001,15649.210000000003,15649.210000000003,15643.310000000001,15649.210000000003,1,15649.210000000003,0,0,,Click To Continue,Continue Button,2,object-4,Instructions,,,,,,,,,,,,,,,,,
3,1720554687185,09/07/2024 19:51:27,1720558287185,1,09/07/2024 21:51:27,172913,29,task-c2ir,,38853886,BLIND,11398332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,2560x1440,2048x1050,,,0,2-Armed Bandit (rehearsal),5,A,Consent,eligible,Spreadsheet1,Spreadsheet1,1,Instructions,Instructions 2,em4532,2,continue,,15013.099999999999,15011.3,15013.099999999999,15013.099999999999,15011.3,15013.099999999999,1,15013.099999999999,0,0,,Click To Continue,Continue Button,2,object-106,Instructions,,,,,,,,,,,,,,,,,
4,1720554690229,09/07/2024 19:51:30,1720558290229,1,09/07/2024 21:51:30,172913,29,task-c2ir,,38853886,BLIND,11398332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,2560x1440,2048x1050,,,0,2-Armed Bandit (rehearsal),5,A,Consent,eligible,Spreadsheet1,Spreadsheet1,1,Instructions,Instructions 3,ks39vb,3,continue,,3045.6000000044696,3039.899999999998,3045.6000000044696,3045.6000000044696,3039.899999999998,3045.6000000044696,1,3045.6000000044696,0,0,,Click To Continue,Continue Button,2,object-127,Instructions,,,,,,,,,,,,,,,,,
5,1720554697714,09/07/2024 19:51:37,1720558297714,1,09/07/2024 21:51:37,172913,29,task-c2ir,,38853886,BLIND,11398332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,2560x1440,2048x1050,,,0,2-Armed Bandit (rehearsal),5,A,Consent,eligible,Spreadsheet1,Spreadsheet1,1,SR Winning,Screen 1,pxw3h7,1,continue,,7490.000000001492,7485.0999999999985,7490.000000001492,7490.000000001492,7485.0999999999985,7490.000000001492,1,7490.000000001492,0,0,,Click To Continue,Continue Button,2,object-198,SR Winning,,,,,,,,,,,,,,,,,
6,1720554698702,09/07/2024 19:51:38,1720558298702,1,09/07/2024 21:51:38,172913,29,task-c2ir,,38853886,BLIND,11398332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,2560x1440,2048x1050,,,0,2-Armed Bandit (rehearsal),5,A,Consent,eligible,Spreadsheet1,Spreadsheet1,1,Trial,Fixation,gnptrq,1,continue,,993.7000000000044,993.7000000000044,993.7000000000044,993.7000000000044,993.7000000000044,993.7000000000044,1,993.7000000000044,0,0,,Fixation Timing,Fixation,1,object-7,Trial,greenBox.png,blueBox.png,**R**,**S**,5,4,Win S = R,6,6,1,# You **won 5** points,# You **won 4** points,# Winning,,,,
7,1720554699882,09/07/2024 19:51:39,1720558299882,1,09/07/2024 21:51:39,172913,29,task-c2ir,,38853886,BLIND,11398332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,2560x1440,2048x1050,,,0,2-Armed Bandit (rehearsal),5,A,Consent,eligible,Spreadsheet1,Spreadsheet1,1,Trial,Bandits,91qg1k,2,response,greenBox.png,1178.900000004469,1175.9000000000015,1178.900000004469,1178.900000004469,1175.9000000000015,1178.900000004469,1,1178.900000004469,0,0,,Click Response,Left Arm,1,object-17,Trial,greenBox.png,blueBox.png,**R**,**S**,5,4,Win S = R,6,6,1,# You **won 5** points,# You **won 4** points,# Winning,,,,
8,1720554703877,09/07/2024 19:51:43,1720558303877,1,09/07/2024 21:51:43,172913,29,task-c2ir,,38853886,BLIND,11398332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,2560x1440,2048x1050,,,0,2-Armed Bandit (rehearsal),5,A,Consent,eligible,Spreadsheet1,Spreadsheet1,1,Trial,Feedback Left,n9r2n7,3,timedOut,,3998.6000000059576,3998.399999999994,3998.6000000059576,3998.6000000059576,3998.399999999994,3998.6000000059576,1,3998.6000000059576,0,0,,Time Limit,screen,0,screen,Trial,greenBox.png,blueBox.png,**R**,**S**,5,4,Win S = R,6,6,1,# You **won 5** points,# You **won 4** points,# Winning,,,,
9,1720554704870,09/07/2024 19:51:44,1720558304870,1,09/07/2024 21:51:44,172913,29,task-c2ir,,38853886,BLIND,11398332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,2560x1440,2048x1050,,,0,2-Armed Bandit (rehearsal),5,A,Consent,eligible,Spreadsheet1,Spreadsheet1,2,Trial,Fixation,gnptrq,1,continue,,993.7000000000044,993.7000000000044,993.7000000000044,993.7000000000044,993.7000000000044,993.7000000000044,1,993.7000000000044,0,0,,Fixation Timing,Fixation,1,object-7,Trial,greenBox.png,blueBox.png,**R**,**S**,7,4,Win S = R,6,6,1,# You **won 7** points,# You **won 4** points,# Winning,,,,
